rt_id;sn;stop_cd;pattn_detail_id;is_active;lmt_spd;dist;topology
 DROCE-I;23;STMTM2A;Transversal;1;60;11;PA 
 DROCE-I;24;POBAP2A;Transversal;1;40;11967;PA 
 DROCE-I;25;C76AP2A;Transversal;1;60;12477;PA 
 DROCE-I;26;FSPAP2A;Transversal;1;60;12835;PA 
 DROCE-I;27;C7OAP2A;Transversal;1;60;13261;PA 
 DROCE-I;28;ECXAP2A;Transversal;1;40;13600;PA 
 DROCE-I;29;INGEN1A;Transversal;1;60;13845;PA 
 DROCE-I;30;C66BT2A;Transversal;1;60;14853;PA 
 DROCE-I;31;IPHBT2A;Transversal;1;60;15316;PA 
 DROCE-I;32;REABT2A;Transversal;1;60;15631;PA 
 DROCE-I;33;C72BT2A;Transversal;1;60;16053;PA 
 DROCE-I;34;FEMBT2A;Transversal;1;60;16481;PA 
 DROCE-I;35;DORTM2A;Transversal;1;60;16916;PA 
 DROCE-R;1;DORTM2A;Transversal;1;60;0;PA 
 DROCE-R;2;DORAD1A;Transversal;1;60;334;PA 
 DROFI-I;1;DORAD1A;Transversal;1;60;0;PA 
 DROFI-I;2;FEMBT1A;Transversal;1;60;471;PA 
 DROFI-I;3;C72BT1A;Transversal;1;60;919;PA 
 DROFI-I;4;REABT1A;Transversal;1;60;1262;PA 
ACNAL-R;45;OLAAZ3A;Corredor Norte;1;20;30499;PA 
ACNAL-R;46;LIVAZ3A;Corredor Norte;1;20;30752;PA 
ACNAL-R;47;ALTAZ3A;Corredor Norte;1;20;30995;PA 
ACNAL-R;48;GRIAZ3A;Corredor Norte;1;20;31142;PA 
ACNAL-R;49;CA7AZ3A;Corredor Norte;1;20;31630;PA 
ACNAL-R;50;C4BCB1A;Corredor Norte;1;40;32032;PA 
ACNAL-R;51;MELCB1A;Corredor Norte;1;30;32592;PA 
ACNAL-R;52;JUDCB1A;Corredor Norte;1;40;32982;PA 
ACNAL-R;53;MOCON1A;Corredor Norte;1;60;33317;PA 
VCHCCEA-N2;5;VUNTK1A;Carretera_Colon;1;60;5665;PA 
VCHCCEA-N2;6;POTTK1A;Carretera_Colon;1;60;5878;PA 
VCHCCEA-N2;7;BPJTK1A;Carretera_Colon;1;60;6465;PA 
VCHCCEA-N2;8;CHBTK1A;Carretera_Colon;1;60;6776;PA 
VCHCCEA-N2;9;ICHTK4A;Carretera_Colon;1;60;6851;PC 
VCHCCEA-N2;10;LPATK1A;Carretera_Colon;1;60;7456;PA 
VCHCCEA-N2;11;VLITK1A;Carretera_Colon;1;60;7842;PA 
VCHCCEA-N2;12;BUATK1A;Carretera_Colon;1;60;8419;PA 
VCHCCEA-N2;13;ABETK1A;Carretera_Colon;1;60;8775;PA 
VCHCCEA-N2;14;BEATK1A;Carretera_Colon;1;60;9107;PA 
VCHCCEA-N2;15;EROTK1A;Carretera_Colon;1;60;9305;PA 
VCHCCEA-N2;16;VEGTK1A;Carretera_Colon;1;60;9542;PA 
VCHCCEA-N2;17;CHCTK1A;Carretera_Colon;1;60;10484;PA 
VCHCCEA-N2;18;TROTK1A;Carretera_Colon;1;60;11503;PA 
VCHCCEA-N2;19;CARTK1A;Carretera_Colon;1;60;12396;PA 
VCHCCEA-N2;20;DONBN1A;Carretera_Colon;1;60;12977;PA 
VCHCCEA-N2;21;PDOTK2A;Carretera_Colon;1;60;13304;PA 
VCHCCEA-N2;22;LLCTK4A;Carretera_Colon;1;60;13366;PC 
VCHCCEA-N2;23;LONTK1A;Carretera_Colon;1;60;13770;PA 
VCHCCEA-N2;24;PEDTK1A;Carretera_Colon;1;60;14236;PA 
VCHCCEA-N2;25;GRATK1A;Carretera_Colon;1;60;14713;PA 
ADKAL-DI;1;EALCDIA;Transistmica;1;30;0;PA 
ADKAL-DI;2;CESAZ3A;Transistmica;1;30;184;PA 
ADKAL-DI;3;CJGAZ3A;Transistmica;1;30;619;PA 
ADKAL-DI;4;BOMAZ3A;Transistmica;1;30;938;PA 
ADKAL-DI;5;CTAAZ3A;Transistmica;1;30;1217;PA 
ADKAL-DI;6;IGLAZ3A;Transistmica;1;30;1444;PA 
ADKAL-DI;7;CORAZ3A;Transistmica;1;30;1684;PA 
ADKAL-DI;8;OLAAZ3A;Transistmica;1;20;1907;PA 
ADKAL-DI;9;LIVAZ3A;Transistmica;1;20;2160;PA 
ADKAL-DI;10;ALTAZ3A;Transistmica;1;20;2403;PA 
ADKAL-DI;11;GRIAZ3A;Transistmica;1;20;2550;PA 
ADKAL-DI;12;CA7AZ3A;Transistmica;1;20;3038;PA 
ADKAL-DI;13;C4BCB1A;Transistmica;1;40;3440;PA 
ADKAL-DI;14;MELCB1A;Transistmica;1;30;4000;PA 
ADKAL-DI;15;JUDCB1A;Transistmica;1;40;4390;PA 
ADKAL-DI;16;MOCON1A;Transistmica;1;60;4725;PA 
ADKAL-DI;17;ECATK4A;Transistmica;1;60;5186;PC 
ADKAL-DI;18;CABTK1A;Transistmica;1;60;5452;PA 
ADKAL-DI;19;FLOTK1A;Transistmica;1;60;5946;PA 
ADKAL-DI;20;EBETK1A;Transistmica;1;60;6627;PA 
ADKAL-DI;21;PLCTK1A;Transistmica;1;60;6832;PA 
ADKAL-DI;22;GONTK1A;Transistmica;1;60;7260;PA 
ADKAL-DI;23;LAJTK1A;Transistmica;1;60;7961;PA 
ADKAL-DI;24;PALTK1A;Transistmica;1;60;8361;PA 
ADKAL-DI;25;ROCTK1A;Transistmica;1;60;8715;PA 
ADKAL-DI;26;ULATK1A;Transistmica;1;60;9098;PA 
ADKAL-DI;27;ZAITK1A;Transistmica;1;60;9389;PA 
ADKAL-DI;28;CELTK1A;Transistmica;1;60;9735;PA 
ADKAL-DI;29;CHITK1A;Transistmica;1;60;9982;PA 
ADKAL-DI;30;MILTK1A;Transistmica;1;60;10659;PA 
ADKAL-DI;31;BNPTK1A;Transistmica;1;60;10967;PA 
ADKAL-DI;32;ESTSI1A;Transistmica;1;60;11338;PA 
ADKAL-DI;33;CRUTK1A;Transistmica;1;60;11668;PA 
ADKAL-DI;34;PMACN4A;Transistmica;1;60;12239;PC 
ADKAL-DI;35;OJOAG1A;Transistmica;1;60;12641;PA 
ADKAL-DI;36;IBVTK1A;Transistmica;1;60;13091;PA 
ADKAL-DI;37;ESTAN1C;Transistmica;1;60;13432;PA 
ADKAL-DI;38;SJOTK1A;Transistmica;1;60;14038;PA 
ADKAL-DI;39;RODTK1A;Transistmica;1;60;14344;PA 
ADKAL-DI;40;PAZTK1A;Transistmica;1;60;14716;PA 
ADKAL-DI;41;ERUTK1A;Transistmica;1;60;14937;PA 
ADKAL-DI;42;PSMTK4A;Transistmica;1;60;15596;PC 
ADKAL-DI;43;MASMITA;Transistmica;1;60;15773;PA 
ADKAL-DI;44;C81TK1A;Transistmica;1;60;16428;PA 
ADKAL-DI;45;ESPNU1A;Transistmica;1;60;16733;PA 
ADKAL-DI;46;ES12O1A;Transistmica;1;60;17674;PA 
ADKAL-DI;47;ASBTK4A;Transistmica;1;60;17735;PC 
ADKAL-DI;48;EBOTK1A;Transistmica;1;60;18159;PA 
ADKAL-DI;49;ESTIG1A;Transistmica;1;60;18814;PA 
ADKAL-DI;50;INGEN1A;Transistmica;1;60;19114;PA 
ADKAL-DI;51;BETAN1A;Transistmica;1;60;19527;PA 
ADKAL-DI;52;C64TK1A;Transistmica;1;60;19798;PA 
ADKAL-DI;53;LPAVA1A;Transistmica;1;60;20689;PA 
ADKAL-DI;54;GCVTM4A;Transistmica;1;60;21291;PC 
ADKAL-DI;55;UNATK1A;Transistmica;1;60;21856;PA 
ADKAL-DI;56;VVETK1A;Transistmica;1;60;22177;PA 
ADKAL-DI;57;TECCE1A;Transistmica;1;40;23066;PA 
BOMAL-DI;47;STMTM1A;Tumba Muerto;1;60;18538;PA 
BOMAL-DI;48;UTETM1A;Tumba Muerto;1;60;18927;PA 
BOMAL-DI;49;VIFTM1A;Tumba Muerto;1;60;19628;PA 
BOMAL-DI;50;DORAD1A;Tumba Muerto;1;60;20230;PA 
BOMAL-DI;51;PMITM1A;Tumba Muerto;1;60;20744;PA 
BOMAL-DI;52;LANTM1A;Tumba Muerto;1;60;21299;PA 
BOMAL-DI;53;LOCER1A;Tumba Muerto;1;60;21989;PA 
BOMAL-DI;54;CEVTM1A;Tumba Muerto;1;60;22470;PA 
BOMAL-DI;55;UNATK1A;Tumba Muerto;1;60;23129;PA 
BOMAL-DI;56;VVETK1A;Tumba Muerto;1;60;23450;PA 
BOMAL-DI;57;TECCE1A;Tumba Muerto;1;40;24339;PA 
BOMAL-DI;58;PYTCE4A;Tumba Muerto;1;40;24736;PC 
BOMAL-DI;59;DOMCE1A;Tumba Muerto;1;40;25303;PA 
BOMAL-DI;60;ALBROCC;Tumba Muerto;1;40;30049;PA 
BONAL-I;1;AMANE1A;Corredor Norte;1;40;0;PA 
BONAL-I;2;RAYCB3A;Corredor Norte;1;40;323;PA 
BONAL-I;3;AVRCB3A;Corredor Norte;1;40;516;PA 
BONAL-I;4;MSRCB3A;Corredor Norte;1;40;763;PA 
BONAL-I;5;AMANE2A;Corredor Norte;1;40;999;PA 
BONAL-I;6;VBOCB1A;Corredor Norte;1;40;1280;PA 
BONAL-I;7;AVFCB1A;Corredor Norte;1;40;1599;PA 
BONAL-I;8;BOLIV1A;Corredor Norte;1;40;1959;PA 
BONAL-I;9;TERCB1A;Corredor Norte;1;40;2550;PA 
BONAL-I;10;C7BCB1A;Corredor Norte;1;40;2982;PA 
BOMAL-DR;14;DORTM2A;Tumba Muerto;1;60;11038;PA 
BOMAL-DR;15;VIFTM2A;Tumba Muerto;1;60;11619;PA 
BOMAL-DR;16;UTETM2A;Tumba Muerto;1;60;12297;PA 
BOMAL-DR;17;STMTM2A;Tumba Muerto;1;60;12687;PA 
BOMAL-DR;18;GCETM4A;Tumba Muerto;1;60;13038;PC 
BOMAL-DR;19;CORTM2A;Tumba Muerto;1;60;13337;PA 
BOMAL-DR;20;LIBTM2A;Tumba Muerto;1;60;13793;PA 
BOMAL-DR;21;USMTM2A;Tumba Muerto;1;60;14178;PA 
BOMAL-DR;22;LIVTM2A;Tumba Muerto;1;60;14601;PA 
BOMAL-DR;23;CMOTM2A;Tumba Muerto;1;60;15183;PA 
BOMAL-DR;24;SMATM2A;Tumba Muerto;1;60;15433;PA 
BOMAL-DR;25;PSMTK4A;Tumba Muerto;1;60;15784;PC 
BOMAL-DR;26;ERUTK2A;Tumba Muerto;1;60;16442;PA 
BOMAL-DR;27;PAZTK2A;Tumba Muerto;1;60;16862;PA 
BOMAL-DR;28;MOYTK3A;Tumba Muerto;1;60;17142;PA 
BOMAL-DR;29;SJOTK2A;Tumba Muerto;1;60;17542;PA 
BOMAL-DR;30;ESTAN2B;Tumba Muerto;1;60;18047;PA 
BOMAL-DR;31;IBVTK2A;Tumba Muerto;1;60;18521;PA 
BOMAL-DR;32;OJOAG2A;Tumba Muerto;1;60;18816;PA 
BOMAL-DR;33;PMACN4A;Tumba Muerto;1;60;19202;PC 
BOMAL-DR;34;ETITK3A;Tumba Muerto;1;40;19601;PA 
BOMAL-DR;35;CSITK2A;Tumba Muerto;1;60;19809;PA 
BOMAL-DR;36;ESTSI2A;Tumba Muerto;1;60;20474;PA 
BOMAL-DR;37;BNPTK2A;Tumba Muerto;1;60;20663;PA 
BOMAL-DR;38;MILTK2A;Tumba Muerto;1;60;20787;PA 
BOMAL-DR;39;CHITK2A;Tumba Muerto;1;60;21471;PA 
BOMAL-DR;40;CELTK2A;Tumba Muerto;1;60;21749;PA 
BOMAL-DR;41;ZAITK2A;Tumba Muerto;1;60;22062;PA 
BOMAL-DR;42;ULATK2A;Tumba Muerto;1;60;22302;PA 
BOMAL-DR;43;ROCTK2A;Tumba Muerto;1;60;22730;PA 
BOMAL-DR;44;PALTK2A;Tumba Muerto;1;60;22998;PA 
BOMAL-DR;45;LAJTK2A;Tumba Muerto;1;60;23461;PA 
BOMAL-DR;46;GONTK2A;Tumba Muerto;1;60;24225;PA 
BOMAL-DR;47;EBETK2A;Tumba Muerto;1;60;24763;PA 
BOMAL-DR;48;FLOTK2A;Tumba Muerto;1;60;25356;PA 
BOMAL-DR;49;CABTK2A;Tumba Muerto;1;60;25967;PA 
BOMAL-DR;50;ECATK4A;Tumba Muerto;1;60;26262;PC 
BOMAL-DR;51;MECCB2A;Tumba Muerto;1;60;26695;PA 
BOMAL-DR;52;JUDCB2A;Tumba Muerto;1;40;27026;PA 
BOMAL-DR;53;MELCB2A;Tumba Muerto;1;40;27467;PA 
BOMAL-DR;54;C4BCB2A;Tumba Muerto;1;30;27989;PA 
BOMAL-DR;55;C7BCB2A;Tumba Muerto;1;40;28326;PA 
BOMAL-DR;56;TERCB2A;Tumba Muerto;1;40;28673;PA 
BOMAL-DR;57;BOLIV2A;Tumba Muerto;1;40;29140;PA 
BOMAL-DR;58;NATCB3A;Tumba Muerto;1;40;29386;PA 
BOMAL-DR;59;AVFCB2A;Tumba Muerto;1;40;29700;PA 
BOMAL-DR;60;BOLCB2A;Tumba Muerto;1;40;29946;PA 
BOMAL-DR;61;AMANE1A;Tumba Muerto;1;40;30290;PA 
BOMAL-DR;62;RAYCB3A;Tumba Muerto;1;40;30613;PA 
BOMAL-DR;63;AVRCB3A;Tumba Muerto;1;40;30806;PA 
BOMAL-DR;64;MSRCB3A;Tumba Muerto;1;40;31053;PA 
BOMAL-DR;65;AMANE2A;Tumba Muerto;1;40;31289;PA 
CHKCS-I;1;CHAGR1A;Transistmica;1;60;0;PA 
CHKCS-I;2;ALATK1A;Transistmica;1;60;333;PA 
CHKCS-I;3;MADTK1A;Transistmica;1;60;674;PA 
CHKCS-I;4;VUNTK1A;Transistmica;1;60;918;PA 
CHKCS-I;5;POTTK1A;Transistmica;1;60;1131;PA 
CHKCS-I;6;BPJTK1A;Transistmica;1;60;1718;PA 
CHKCS-I;7;CHBTK1A;Transistmica;1;60;2029;PA 
CHKCS-I;8;ICHTK4A;Transistmica;1;60;2104;PC 
CHKCS-I;9;LPATK1A;Transistmica;1;60;2709;PA 
CHKCS-I;10;VLITK1A;Transistmica;1;60;3095;PA 
VBRDPPD-N2;19;139TM2A;Ave. Domingo Diaz_Panamericana;1;40;8129;PA 
VBRDPPD-N2;20;BOSTM2A;Ave. Domingo Diaz_Panamericana;1;60;8724;PA 
VBRDPPD-N2;21;149TM3A;Ave. Domingo Diaz_Panamericana;1;60;8962;PA 
VBRDPPD-N2;22;ISTTM2A;Ave. Domingo Diaz_Panamericana;1;60;9717;PA 
VBRDPPD-N2;23;CARTM3A;Ave. Domingo Diaz_Panamericana;1;60;10177;PA 
VBRDPPD-N2;24;UTPTM2A;Ave. Domingo Diaz_Panamericana;1;60;10626;PC 
VBRDPPD-N2;25;GLOCS4A;Ave. Domingo Diaz_Panamericana;1;60;10954;PC 
VBRDPPD-N2;26;AMEPA2A;Ave. Domingo Diaz_Panamericana;1;60;11678;PA 
VBRDPPD-N2;27;MANPA2A;Ave. Domingo Diaz_Panamericana;1;60;12572;PA 
VBRDPPD-N2;28;PMAPA4A;Ave. Domingo Diaz_Panamericana;1;60;12692;PC 
VBRDPPD-N2;29;INDPA2A;Ave. Domingo Diaz_Panamericana;1;60;13176;PA 
VBRDPPD-N2;30;LOMPA2A;Ave. Domingo Diaz_Panamericana;1;60;13831;PA 
VBRDPPD-N2;31;DANPA3A;Ave. Domingo Diaz_Panamericana;1;60;14118;PA 
VBRDPPD-N2;32;H24PA2A;Ave. Domingo Diaz_Panamericana;1;60;14373;PA 
VBRDPPD-N2;33;PESPA2A;Ave. Domingo Diaz_Panamericana;1;60;14780;PA 
VBRDPPD-N2;34;FONPA2A;Ave. Domingo Diaz_Panamericana;1;60;15223;PA 
VBRDPPD-N2;35;ENCPA2A;Ave. Domingo Diaz_Panamericana;1;60;15964;PA 
VBRDPPD-N2;36;DONPA2A;Ave. Domingo Diaz_Panamericana;1;60;16964;PA 
VBRDPPD-N2;37;24DDI2A;Ave. Domingo Diaz_Panamericana;1;60;17328;PA 
VBRDPPD-N2;38;CCATO4A;Ave. Domingo Diaz_Panamericana;1;60;17520;PC 
VBRDPPD-N2;39;CZIPA2A;Ave. Domingo Diaz_Panamericana;1;60;17679;PA 
VBRDPPD-N2;40;PARED2A;Ave. Domingo Diaz_Panamericana;1;60;18169;PA 
VBRDPPD-N2;41;PADON ;Ave. Domingo Diaz_Panamericana;1;40;18369;PC 
VBRJAC1-N2;1;BALBO2A;Ave. Jose Agustin Arango;1;60;0;PA 
VBRJAC1-N2;2;VLOVE2A;Ave. Jose Agustin Arango;1;60;698;PA 
VBRJAC1-N2;3;PCAVE2A;Ave. Jose Agustin Arango;1;60;1405;PA 
VBRJAC1-N2;4;LIMVE2A;Ave. Jose Agustin Arango;1;60;1705;PA 
VBRJAC1-N2;5;POLVE2A;Ave. Jose Agustin Arango;1;60;2024;PA 
VBRJAC1-N2;6;ERFVE2A;Ave. Jose Agustin Arango;1;60;2222;PA 
VBRJAC1-N2;7;PJDVE2A;Ave. Jose Agustin Arango;1;60;2674;PA 
VBRJAC1-N2;8;SCSVE2A;Ave. Jose Agustin Arango;1;60;2990;PA 
VBRJAC1-N2;9;SCOVE2A;Ave. Jose Agustin Arango;1;60;3216;PA 
VBRJAC1-N2;10;SPSVE2A;Ave. Jose Agustin Arango;1;60;3617;PA 
VBRJAC1-N2;11;SFEVE2A;Ave. Jose Agustin Arango;1;60;3829;PA 
 DOEFE-VI;1;NVAES2A;Panamericana;1;60;0;PA 
 DOEFE-VI;2;NVAES1A;Panamericana;1;60;925;PA 
 DOEFE-VI;3;FELPA1A;Panamericana;1;60;1517;PA 
 DOEFE-VI;4;DONPA2A;Panamericana;1;60;6475;PA 
 DOEFE-VI;5;PARED2A;Panamericana;1;60;7680;PA 
 DOEFE-VR;1;NTOPA2A;Panamericana;1;60;0;PA 
 DOEFE-VR;2;MOLPA2A;Panamericana;1;60;1981;PA 
 DOEFE-VR;3;NVAES2A;Panamericana;1;60;2928;PA 
 DOEFE-VR;4;NVAES1A;Panamericana;1;60;3853;PA 
 DOEMP-VI;1;PARED1A;Interno;1;60;0;PA 
 DOEMP-VI;2;ESTA24A;Interno;1;60;642;PA 
 DOEMP-VI;3;CRUCE1A;Interno;1;60;1722;PA 
 DOEMP-VI;4;PENAB1A;Interno;1;60;3878;PA 
 DOEMP-VR;1;PENAB2A;Interno;1;60;0;PA 
 DOEMP-VR;2;ERITO2A;Interno;1;60;1086;PA 
 DOEMP-VR;3;CRUTO2A;Interno;1;60;2203;PA 
 DOEMP-VR;4;PARED2A;Interno;1;60;3647;PA 
 DOEPA-VI;1;PPAPC2A;Panamericana;1;60;0;PA 
 DOEPA-VI;2;CRUPA1A;Panamericana;1;60;3256;PA 
 DOEPA-VI;3;NTOPA1A;Panamericana;1;60;10073;PA 
 DOEPA-VI;4;PARED2A;Panamericana;1;60;13715;PA 
 DOEPA-VR;1;NTOPA2A;Panamericana;1;60;0;PA 
 DOEPA-VR;2;CRUPA2A;Panamericana;1;60;6650;PA 
 DOEPA-VR;3;PPAPC1A;Panamericana;1;60;9559;PA 
 DOETO-VI;1;PARED1A;Interno;1;60;0;PA 
 DOETO-VI;2;ESTADAA;Interno;1;60;1046;PA 
 DOETO-VI;3;ELSTO2A;Interno;1;60;3681;PA 
 DOETO-VI;4;ESTASIC;Interno;1;60;5434;PA 
 DOETO-VR;1;ESTASIC;Interno;1;60;0;PA 
 DOETO-VR;2;TOCTO1A;Interno;1;60;1123;PA 
 DOETO-VR;3;BAJTO1A;Interno;1;60;2721;PA 
 DOETO-VR;4;PARED2A;Interno;1;60;4907;PA 
 DOE24;1;PARED2A;Interno;1;60;0;PA 
 DOE24;2;ENTDI3A;Interno;1;30;218;PA 
 DOE24;3;ESCDI3A;Interno;1;30;538;PA 
 DOE24;4;INTDI3A;Interno;1;30;893;PA 
 DOE24;5;ALTDI3A;Interno;1;30;1171;PA 
 DOE24;6;PAQDI3A;Interno;1;40;1408;PA 
 DOE24;7;PAR244A;Interno;1;40;1471;PC 
 DOE24;8;COLDI3A;Interno;1;40;1724;PA 
 DOE24;9;BARDI3A;Interno;1;40;1940;PA 
 DOE24;10;JUNDI3A;Interno;1;40;2440;PA 
 DOE24;11;CZIPA1A;Interno;1;60;3264;PA 
 DOE24;12;CCATO4A;Interno;1;60;3462;PC 
 DOE24;13;ESTA24A;Interno;1;60;3567;PA 
 DOE24;14;ESTADAC;Interno;1;60;3971;PA 
 DOE24;15;DONPA2A;Interno;1;60;4259;PA 
 DOE24;16;24DDI2A;Interno;1;60;4623;PA 
 DOE24;17;CCATO4A;Interno;1;60;4815;PC 
 DOE24;18;CZIPA2A;Interno;1;60;4974;PA 
 DOE24;19;PARED2A;Interno;1;60;5464;PA 
 DROFI-I;5;IPHBT1A;Transversal;1;60;1670;PA 
 DROFI-I;6;C66BT1A;Transversal;1;60;2119;PA 
 DROFI-I;7;INGEN2A;Transversal;1;60;2864;PA 
 DROFI-I;8;ECXPZ3A;Transversal;1;60;3239;PA 
 DROFI-I;9;C74PZ3A;Transversal;1;60;3763;PA 
 DROFI-I;10;FSPAP1A;Transversal;1;60;4045;PA 
 DROFI-I;11;C76PZ3A;Transversal;1;60;4417;PA 
 DROFI-I;12;VCAPZ3A;Transversal;1;60;4831;PA 
 DROFI-I;13;CORTM2A;Transversal;1;60;5426;PA 
 DROFI-I;14;LIBTM2A;Transversal;1;60;5866;PA 
 DROFI-I;15;LIBTM1A;Transversal;1;60;6694;PA 
 DROFI-I;16;CORTM1A;Transversal;1;60;7038;PA 
 DROFI-I;17;MILAN3A;Transversal;1;60;7573;PA 
 DROFI-I;18;CRITM3A;Transversal;1;60;7918;PC 
 DROFI-I;19;ENCTM1A;Transversal;1;60;8203;PA 
 DROFI-I;20;ROCTM1A;Transversal;1;60;8667;PA 
 DROFI-I;21;RODCA1A;Transversal;1;60;11271;PC 
 DROFI-I;22;MERPA3A;Transversal;1;60;17670;PA 
 DROFI-I;23;RODCA2A;Transversal;1;60;21721;PC 
 DROFI-I;24;ALTTM2A;Transversal;1;60;23493;PA 
 DROFI-I;25;CVLEV3A;Transversal;1;60;24283;PC 
 DROFI-I;26;STMTM2A;Transversal;1;60;25036;PA 
 DROFI-I;27;POBAP2A;Transversal;1;40;25592;PA 
 DROFI-I;28;C76AP2A;Transversal;1;60;26102;PA 
 DROFI-I;29;FSPAP2A;Transversal;1;60;26460;PA 
 DROFI-I;30;C7OAP2A;Transversal;1;60;26886;PA 
 DROFI-I;31;ECXAP2A;Transversal;1;40;27225;PA 
 DROFI-I;32;INGEN1A;Transversal;1;60;27470;PA 
 DROFI-I;33;C66BT2A;Transversal;1;60;28478;PA 
 DROFI-I;34;IPHBT2A;Transversal;1;60;28941;PA 
 DROFI-I;35;REABT2A;Transversal;1;60;29256;PA 
 DROFI-I;36;C72BT2A;Transversal;1;60;29678;PA 
 DROFI-I;37;FEMBT2A;Transversal;1;60;30106;PA 
 DROFI-I;38;DORTM2A;Transversal;1;60;30541;PA 
 DROFI-R;1;DORTM2A;Transversal;1;60;0;PA 
 DROFI-R;2;DORAD1A;Transversal;1;60;334;PA 
 D2SMA-I;1;PARED1A;Corredor Sur;1;60;0;PA 
 D2SMA-I;2;CZIPA1A;Corredor Sur;1;60;339;PA 
 D2SMA-I;3;CCATO4A;Corredor Sur;1;60;537;PC 
 D2SMA-I;4;ESTA24C;Corredor Sur;1;60;642;PA 
 D2SMA-I;5;ESTADAA;Corredor Sur;1;60;1046;PA 
 D2SMA-I;6;ENCPA1A;Corredor Sur;1;60;2039;PA 
 D2SMA-I;7;FONPA1A;Corredor Sur;1;60;2746;PA 
 D2SMA-I;8;PESPA1A;Corredor Sur;1;60;3182;PA 
 D2SMA-I;9;H24PA1A;Corredor Sur;1;60;3585;PA 
 D2SMA-I;10;LOMPA1A;Corredor Sur;1;60;4120;PA 
 D2SMA-I;11;INDPA1A;Corredor Sur;1;60;4768;PA 
 D2SMA-I;12;PMAPA4A;Corredor Sur;1;60;5157;PC 
 D2SMA-I;13;MANPA1A;Corredor Sur;1;60;5446;PA 
 D2SMA-I;14;AMEPA1A;Corredor Sur;1;80;6255;PA 
 D2SMA-I;15;GLOCS4A;Corredor Sur;1;60;6592;PC 
 D2SMA-I;16;GLACS1A;Corredor Sur;1;80;11927;PC 
 D2SMA-I;17;LLBCS1A;Corredor Sur;1;80;15897;PC 
 D2SMA-I;18;CESCO1A;Corredor Sur;1;80;19109;PC 
 D2SMA-I;19;GATCS1A;Corredor Sur;1;80;22871;PC 
 D2SMA-I;20;GMAVI4A;Corredor Sur;1;60;25371;PC 
 D2SMA-I;21;PAICT1A;Corredor Sur;1;60;25603;PA 
 D2SMA-I;22;AQGCT3A;Corredor Sur;1;40;26206;PA 
 D2SMA-I;23;URRACCA;Corredor Sur;1;60;26887;PA 
 D2SMA-I;24;C39CT3A;Corredor Sur;1;60;27408;PA 
 D2SMA-I;25;HNICT3A;Corredor Sur;1;60;27755;PA 
 D2SMA-I;26;BOULECA;Corredor Sur;1;60;28274;PA 
 D2SMA-I;27;ESTAMAD;Corredor Sur;1;40;29051;PA 
 D2SMA-R;1;ESTAMAD;Corredor Sur;1;40;0;PA 
 D2SMA-R;2;C26CT3A;Corredor Sur;1;40;794;PA 
 D2SMA-R;3;C32CT3A;Corredor Sur;1;60;1311;PA 
 D2SMA-R;4;C41CT3A;Corredor Sur;1;60;2062;PA 
 D2SMA-R;5;C49CT3A;Corredor Sur;1;60;2976;PA 
 D2SMA-R;6;PAICT2A;Corredor Sur;1;60;3524;PA 
 D2SMA-R;7;GMAVI4A;Corredor Sur;1;60;3803;PC 
 D2SMA-R;8;GATCS2A;Corredor Sur;1;80;6308;PC 
 D2SMA-R;9;CESCO1A;Corredor Sur;1;80;10009;PC 
 D2SMA-R;10;LLBCS2A;Corredor Sur;1;80;13022;PC 
 D2SMA-R;11;GLACS2A;Corredor Sur;1;80;16992;PC 
 D2SMA-R;12;AMEPA2A;Corredor Sur;1;60;23081;PA 
 D2SMA-R;13;MANPA2A;Corredor Sur;1;60;23975;PA 
 D2SMA-R;14;PMAPA4A;Corredor Sur;1;60;24095;PC 
 D2SMA-R;15;INDPA2A;Corredor Sur;1;60;24579;PA 
 D2SMA-R;16;LOMPA2A;Corredor Sur;1;60;25234;PA 
 D2SMA-R;17;DANPA3A;Corredor Sur;1;60;25521;PA 
 D2SMA-R;18;H24PA2A;Corredor Sur;1;60;25776;PA 
 D2SMA-R;19;PESPA2A;Corredor Sur;1;60;26183;PA 
 D2SMA-R;20;FONPA2A;Corredor Sur;1;60;26626;PA 
 D2SMA-R;21;ENCPA2A;Corredor Sur;1;60;27367;PA 
 D2SMA-R;22;DONPA2A;Corredor Sur;1;60;28367;PA 
 D2SMA-R;23;24DDI2A;Corredor Sur;1;60;28731;PA 
 D2SMA-R;24;CCATO4A;Corredor Sur;1;60;28923;PC 
 D2SMA-R;25;CZIPA2A;Corredor Sur;1;60;29082;PA 
 D2SMA-R;26;PARED2A;Corredor Sur;1;60;29572;PA 
VAMCNPC-N1;9;JUDCB1A;Corredor Norte;1;40;3220;PA 
VAMCNPC-N1;10;MOCON1A;Corredor Norte;1;60;3555;PA 
VAMCNPC-N1;11;ECATK4A;Corredor Norte;1;60;4016;PC 
VAMCNPC-N1;12;CABTK1A;Corredor Norte;1;60;4282;PA 
VAMCNPC-N1;13;FLOTK1A;Corredor Norte;1;60;4776;PA 
VAMCNPC-N1;14;EBETK1A;Corredor Norte;1;60;5457;PA 
VAMCNPC-N1;15;PLCTK1A;Corredor Norte;1;60;5662;PA 
VAMCNPC-N1;16;GONTK1A;Corredor Norte;1;60;6090;PA 
VAMCNPC-N1;17;LAJTK1A;Corredor Norte;1;60;6791;PA 
